Air_Quality_Index,Water_Quality_Index,CO2_Growth_Rate,Green_Areas,Renewable_Energy_Usage,Temperature,waste_water_treatment,solid_waste_treatment,Environmental_Health_Score
294,87,15,16,70,-3,73,30,48
134,47,2,27,36,10,67,52,58
32,97,-10,78,64,32,91,94,86
94,45,-9,34,86,1,94,12,92
173,32,5,13,11,31,16,23,20
118,44,0,29,20,26,44,51,46
101,27,5,37,30,-2,77,95,87
68,63,-3,52,48,19,75,71,61
251,16,12,8,6,2,10,13,18
34,99,-6,76,79,31,91,93,97
110,56,0,30,23,29,65,53,46
105,44,2,24,24,11,49,58,56
60,74,-2,58,43,16,78,69,70
201,37,3,3,59,29,24,21,70
0,81,-7,73,61,31,95,86,85
20,96,-10,76,64,31,98,99,87
147,58,3,39,22,29,58,46,48
76,70,-2,49,46,19,76,76,69
206,27,-1,79,75,36,73,5,38
151,79,6,25,90,21,72,54,23
71,67,-1,55,43,18,75,74,71
193,38,5,11,13,8,32,34,38
199,21,5,14,14,7,37,28,28
194,28,6,16,11,34,32,34,23
154,29,8,11,13,34,22,28,35
82,61,-2,46,41,20,72,63,61
285,16,18,5,9,4,13,18,19
299,12,17,5,5,0,14,17,16
103,42,3,31,24,13,46,46,52
16,82,-7,77,67,30,97,98,84
153,11,0,50,36,30,57,92,79
66,72,-2,58,47,24,73,67,71
163,37,7,16,13,9,31,31,35
78,69,-3,49,47,16,76,67,75
222,9,15,18,57,16,5,73,3
77,75,-2,48,50,16,74,60,77
34,92,-9,78,60,32,96,81,93
148,50,1,29,39,26,67,59,48
195,37,9,17,19,5,27,28,34
20,86,-9,65,76,30,94,84,99
79,70,-4,57,56,15,73,68,76
61,73,-4,47,42,24,72,60,78
142,58,0,31,20,13,56,42,50
139,48,0,30,26,28,53,58,43
90,78,-2,54,48,23,79,71,79
29,96,-6,71,77,34,97,90,88
155,41,0,41,65,39,76,52,90
194,37,5,10,19,7,28,29,34
198,29,7,19,18,33,24,29,30
25,95,-7,67,61,31,98,94,92
108,51,0,30,27,26,69,58,50
21,89,-8,79,69,33,91,93,97
62,76,-5,46,49,18,78,66,77
109,53,2,22,37,14,53,43,46
49,86,-7,66,68,30,99,85,85
87,75,5,22,39,-7,36,19,12
241,0,-5,37,84,32,33,9,73
189,36,9,11,17,31,21,23,37
120,51,1,30,33,28,68,45,43
177,33,5,11,12,7,18,24,36
193,31,5,10,11,32,26,25,28
94,67,-1,54,55,20,74,62,79
4,99,-9,74,61,34,93,89,92
143,52,4,25,33,13,43,45,49
131,54,3,32,39,14,47,44,54
113,54,4,32,30,27,47,59,47
162,38,7,16,16,6,22,24,33
248,66,8,7,33,19,92,82,31
246,14,10,5,8,-4,9,17,19
110,48,2,39,30,26,46,57,41
123,53,1,39,34,28,56,47,44
32,47,12,22,61,8,41,48,85
184,28,18,77,24,-1,10,46,28
127,48,1,29,32,12,46,56,59
175,21,6,17,11,32,27,24,20
71,63,-4,59,55,23,71,67,62
213,10,12,0,45,21,25,94,35
153,22,8,19,17,34,34,26,26
288,7,17,5,5,39,13,6,8
5,84,-9,68,73,33,93,94,87
145,43,1,33,30,12,49,58,57
110,45,2,38,27,25,67,56,46
43,91,-10,70,67,33,96,81,90
78,73,-2,54,43,24,76,67,77
125,49,1,27,26,13,45,55,59
297,11,19,7,5,1,6,19,8
19,74,5,69,55,3,62,8,3
257,9,17,9,9,-2,7,7,14
232,9,16,5,6,39,10,14,6
174,29,8,14,13,7,19,27,27
59,67,-2,40,43,20,71,75,62
131,47,4,33,39,13,46,51,56
52,74,-3,47,58,19,74,65,63
195,25,8,13,19,8,39,26,20
198,26,7,14,12,31,19,24,28
6,26,-1,33,35,9,10,28,17
270,71,3,61,39,5,84,86,52
95,87,-2,51,61,33,62,56,11
231,10,19,7,6,39,14,16,8
149,47,-6,14,34,12,75,36,10
101,49,4,28,34,27,64,44,48
3,90,-7,64,75,34,90,86,87
0,98,-9,69,74,32,95,98,95
185,29,7,15,10,7,16,30,28
27,82,-8,65,73,32,99,95,86
5,89,-6,74,63,31,91,96,91
5,95,-7,70,68,32,92,87,84
101,64,14,50,35,1,92,70,14
43,87,-9,62,71,34,99,82,85
288,5,19,5,7,0,11,6,18
104,54,3,30,30,10,56,54,59
24,92,-7,66,63,34,93,80,87
53,74,5,17,98,37,63,94,15
124,41,3,30,28,25,56,41,45
41,90,-10,68,64,30,98,96,98
215,0,14,7,5,37,14,12,5
18,86,-6,64,61,30,97,85,86
256,2,17,7,5,38,6,7,17
206,1,18,8,9,0,7,8,5
121,42,4,27,35,14,42,55,48
149,52,3,30,26,28,49,46,52
250,12,2,17,31,16,43,50,28
24,90,-10,66,65,34,97,98,99
24,98,-8,71,64,31,95,86,92
85,64,-1,57,40,17,70,76,70
34,98,-9,67,76,32,90,83,84
63,70,-5,58,42,17,76,64,77
155,25,7,11,11,33,31,33,33
172,20,8,16,11,30,38,27,26
81,66,-5,50,45,23,72,78,61
241,3,14,7,7,39,7,16,18
136,57,2,32,35,27,44,43,47
57,54,15,61,22,-7,16,5,57
214,6,18,8,6,35,13,13,1
283,12,19,9,8,-3,8,18,16
146,47,2,39,38,14,57,41,50
215,16,16,9,7,-5,5,6,12
87,46,-3,50,41,-9,54,52,83
83,67,-1,56,47,20,79,61,68
230,12,11,7,7,38,5,17,11
142,56,1,36,35,26,67,59,45
185,25,6,10,13,32,17,22,35
16,25,10,71,20,-5,42,76,87
46,92,-8,63,75,33,93,82,96
35,98,-9,70,67,32,93,96,86
143,41,0,35,21,14,58,58,55
93,72,-3,57,54,15,74,66,72
78,76,-2,52,43,24,79,63,77
118,30,3,33,81,18,79,80,48
39,87,-7,67,70,34,97,89,86
113,46,3,22,28,26,68,48,51
69,75,-2,51,59,16,73,65,70
166,28,8,15,12,33,21,22,35
117,57,4,32,38,14,57,53,43
116,1,13,71,10,-3,85,76,20
278,12,16,8,7,-3,5,7,18
239,16,13,9,9,38,9,14,3
281,11,12,9,9,36,13,18,10
193,35,8,16,13,32,32,22,27
47,89,-8,69,73,30,93,89,89
64,80,-8,14,99,16,72,22,82
270,8,16,8,9,-5,6,16,4
132,47,3,34,27,13,54,59,56
87,65,-2,41,52,24,78,60,65
265,11,17,6,9,35,12,6,15
186,32,8,14,19,8,32,25,21
192,33,8,18,12,32,22,29,23
101,44,4,21,34,29,65,53,46
104,42,0,21,20,29,62,54,47
293,22,11,3,48,-7,72,75,86
55,74,-5,41,49,21,74,60,60
24,27,-6,20,17,31,74,61,92
46,94,-10,63,70,32,93,92,98
142,37,4,4,92,3,58,55,9
232,29,10,12,20,3,57,23,56
208,11,19,8,9,39,13,11,15
82,63,-4,43,56,23,75,76,69
232,3,11,5,7,37,8,7,7
245,47,-4,41,25,19,54,29,23
77,64,-2,50,49,21,79,72,67
120,52,4,26,28,29,55,45,55
14,87,-8,67,78,31,99,86,88
53,87,0,28,53,10,20,24,45
103,52,4,21,24,10,45,41,43
79,78,-3,41,49,19,78,79,75
138,47,3,37,30,14,54,57,41
293,4,18,7,6,-5,12,16,18
134,55,0,34,31,10,52,53,47
71,61,-4,54,40,24,71,79,62
26,99,-8,73,74,32,90,82,96
11,93,-6,61,62,31,97,89,88
78,69,-3,42,57,22,75,79,64
180,25,7,13,10,34,37,26,22
243,12,14,5,6,0,13,12,14
39,81,-7,72,62,32,96,89,88
163,28,5,14,17,6,15,27,35
88,75,-3,59,51,17,79,62,72
222,2,19,7,9,0,13,17,13
111,52,0,21,31,10,49,57,50
110,13,13,1,69,1,93,32,65
197,33,8,10,10,33,35,27,24
102,52,4,35,21,27,49,54,56
27,91,-8,63,74,30,94,92,97
119,42,2,23,39,12,65,50,50
47,24,-7,7,72,21,49,66,38
149,50,3,27,24,26,46,49,43
194,31,6,16,19,5,33,37,25
2,97,-10,73,76,34,93,84,96
109,40,1,38,20,26,55,51,47
130,51,2,33,36,29,42,46,56
128,58,4,39,22,29,48,45,41
282,5,12,7,8,39,8,14,11
245,16,10,5,5,37,10,7,4
290,14,16,7,7,38,14,16,4
95,69,-4,59,55,15,78,65,72
182,23,6,10,12,32,34,22,27
45,93,-6,77,73,31,99,91,85
152,90,3,29,46,7,53,51,83
180,36,5,13,18,34,33,36,23
161,43,18,5,76,20,26,22,11
291,17,15,52,70,-15,62,94,86
210,59,1,10,65,31,77,89,87
37,95,-8,79,71,32,99,82,92
123,57,3,30,34,25,65,58,40
61,78,-2,41,45,16,71,77,74
119,54,2,30,30,28,59,57,57
167,32,8,14,14,30,31,32,21
37,80,-7,69,78,30,94,83,89
162,25,5,13,10,34,32,24,22
259,64,4,75,21,6,51,85,92
73,77,-2,50,54,15,79,78,60
152,32,6,12,19,31,17,25,22
281,9,17,8,6,-5,6,8,15
48,99,-10,72,78,30,93,91,88
91,68,-1,45,45,18,73,62,76
216,20,18,35,9,21,77,28,63
118,42,2,26,33,28,68,56,51
161,35,6,15,15,32,22,31,21
176,30,8,19,16,9,21,36,29
145,57,1,32,32,28,68,49,42
171,29,9,13,15,6,18,26,26
60,65,-3,42,49,17,70,63,63
64,76,-2,57,47,23,71,65,69
89,62,-4,49,46,15,77,62,71
249,15,11,8,8,0,13,17,9
95,69,-4,46,53,16,74,62,70
74,61,-3,48,40,15,71,76,71
37,80,-7,60,67,34,94,83,85
199,36,7,18,12,9,35,30,35
41,89,-8,76,64,34,99,88,96
170,24,-7,59,89,22,69,88,27
126,54,1,35,26,25,62,46,53
204,69,1,72,44,20,60,88,81
106,47,0,37,31,12,65,48,52
40,95,-8,64,66,34,93,92,86
220,9,18,5,9,4,5,5,1
54,70,-2,44,55,19,70,66,67
115,49,3,22,34,13,60,45,40
145,42,2,24,30,14,63,49,49
25,95,-10,63,70,31,93,97,86
19,92,-7,75,77,31,96,87,97
263,2,12,8,5,35,10,8,2
69,78,-5,43,54,15,76,62,73
199,86,0,0,50,8,28,21,4
93,61,-5,55,41,24,72,78,75
122,44,3,29,31,25,49,45,57
254,4,18,7,7,1,11,10,2
37,90,-8,63,77,30,97,80,90
184,31,5,16,15,9,29,20,20
29,94,-8,62,60,33,91,81,82
123,40,2,27,34,14,54,48,48
7,88,-10,62,78,32,97,96,98
60,75,-4,52,45,23,78,72,63
111,52,1,30,31,25,55,43,42
81,62,-2,45,44,16,70,61,74
21,95,-8,72,69,32,98,91,93
37,84,-7,63,68,33,92,93,84
137,46,1,31,35,13,48,54,44
112,63,6,8,40,-15,6,64,47
293,1,17,20,32,-4,62,26,88
64,63,-4,54,55,15,72,78,76
8,84,-9,63,64,33,99,90,89
143,52,1,38,29,26,50,46,57
82,65,-4,46,41,18,74,76,60
121,55,3,29,31,14,53,55,57
20,80,-6,65,64,31,90,90,89
85,60,-1,55,45,23,70,64,64
99,76,-4,59,51,16,72,76,64
82,61,-2,47,48,18,79,68,69
143,56,-4,52,41,23,18,99,4
202,8,11,6,9,-1,14,14,11
66,77,-2,51,52,24,79,66,73
42,92,-9,78,69,31,94,86,97
21,90,-7,72,61,34,95,97,89
119,49,3,34,22,13,54,45,52
173,35,9,14,10,6,19,32,38
148,7,-5,71,49,-13,48,62,2
211,13,12,8,6,35,14,5,18
266,14,11,7,5,-2,8,18,8
125,48,0,35,28,27,51,58,48
179,36,7,14,19,8,24,24,29
31,14,19,26,27,1,68,63,57
83,76,-3,53,51,21,73,77,70
32,80,-8,75,73,34,94,88,81
77,78,-4,59,45,20,77,74,69
236,7,14,5,8,37,13,12,0
136,50,3,34,38,27,67,58,50
87,99,-3,23,2,6,57,6,87
152,34,8,19,11,5,27,20,24
181,41,10,78,80,6,42,84,7
266,12,15,8,9,4,7,7,2
145,48,2,33,30,28,52,52,40
283,9,10,5,9,39,5,7,7
157,26,9,13,12,7,36,34,23
124,48,4,28,29,13,41,45,54
233,13,14,8,7,35,5,16,18
156,38,8,18,11,8,26,28,21
229,1,10,7,7,-1,6,6,7
61,2,3,67,24,35,17,48,34
97,70,-1,44,40,23,70,63,74
38,82,-9,69,66,30,97,82,91
11,80,-10,79,70,34,94,91,84
96,62,-2,49,48,17,79,76,78
287,1,10,7,7,-4,11,12,16
48,86,-10,70,76,34,96,98,94
83,61,4,6,74,4,84,8,5
33,87,-8,67,76,30,96,92,98
76,67,-3,55,45,24,75,62,69
74,69,-3,43,55,17,70,78,74
30,82,-6,67,71,34,90,96,95
228,10,14,9,8,39,5,5,11
40,82,-10,60,78,34,92,91,95
142,55,2,30,32,13,48,59,58
175,33,7,11,16,31,38,30,31
72,61,-4,52,45,23,73,70,66
168,35,8,18,17,9,27,36,36
151,31,8,19,11,31,35,23,37
44,87,-10,75,78,33,98,83,94
202,50,4,67,20,-3,90,23,33
277,52,16,29,7,18,61,77,19
119,46,4,24,21,25,69,50,45
257,62,19,18,16,-11,43,86,70
149,46,4,31,36,14,62,42,48
51,74,-1,45,58,16,75,72,60
98,63,-2,40,46,16,77,64,66
135,24,-2,65,78,34,71,53,35
224,3,14,8,6,0,11,7,13
291,51,10,49,79,25,22,26,65
215,18,12,5,8,37,9,5,0
125,56,2,24,32,14,62,44,52
78,26,3,49,70,-13,97,68,43
170,26,9,16,10,5,24,38,33
110,37,2,18,66,-8,12,88,46
190,38,9,16,14,33,19,36,24
242,9,17,8,8,-2,10,11,0
125,53,2,39,35,26,49,42,50
180,31,6,10,13,5,33,26,21
36,89,-6,63,72,33,94,89,88
36,90,-7,72,70,32,90,85,97
156,24,6,18,19,8,18,34,27
114,56,0,36,24,11,64,59,47
181,25,7,18,10,33,20,28,27
226,48,-8,35,81,33,28,27,61
99,63,-4,51,49,20,70,66,75
283,95,2,65,30,-13,12,28,14
170,20,8,10,10,31,28,25,24
14,94,-9,73,61,34,99,93,98
153,23,9,19,11,33,31,31,31
71,65,-1,40,58,15,74,75,71
143,51,1,39,34,13,43,57,45
86,77,-2,50,53,15,71,75,62
9,84,-9,71,61,34,97,81,99
211,4,18,6,7,36,14,10,3
165,36,8,15,18,9,32,20,35
128,55,2,34,23,14,56,46,55
136,58,2,21,30,14,54,51,50
192,38,6,18,12,6,23,35,32
140,52,4,38,22,11,47,52,52
21,81,-9,72,65,33,93,90,86
97,63,-1,56,46,21,76,68,63
178,35,7,16,13,30,17,24,38
73,62,4,41,50,-4,60,84,40
282,1,10,7,7,38,7,10,6
240,11,12,5,9,36,8,5,8
75,61,-3,49,48,16,73,67,69
7,80,-10,67,72,32,93,87,82
81,73,-1,40,48,15,77,72,78
41,97,-7,72,67,30,94,94,99
242,6,19,8,5,4,6,13,8
128,7,18,4,85,31,38,69,54
176,21,7,17,15,9,39,20,25
92,78,-1,42,50,22,70,75,66
16,91,-10,73,74,33,93,80,89
133,56,1,27,26,26,64,44,41
65,76,-4,57,45,20,76,77,67
176,24,9,10,16,5,25,37,37
282,4,12,6,8,-5,14,6,5
286,16,13,6,7,3,7,19,5
134,51,1,24,37,27,42,49,58
272,23,15,71,90,29,27,50,71
116,56,2,37,22,29,66,55,45
106,52,3,37,31,28,66,58,47
89,78,-3,46,58,16,73,74,74
137,45,1,36,23,11,42,42,54
62,66,-1,50,40,22,79,61,73
198,27,5,17,17,6,18,25,31
44,95,-10,76,72,30,95,96,95
0,98,-9,71,65,33,96,90,96
122,54,2,35,36,11,43,40,47
168,32,9,17,17,33,25,30,32
192,29,9,10,18,30,38,28,28
105,44,1,25,34,13,56,47,47
107,48,2,26,21,11,45,52,58
189,29,5,11,12,8,24,20,37
146,54,3,22,27,11,43,57,41
136,40,4,29,24,28,41,59,49
173,23,8,16,15,34,25,20,26
52,76,-5,41,54,15,73,67,68
78,71,-3,43,54,15,74,72,77
172,22,7,19,18,30,30,25,28
219,5,13,5,6,38,5,7,7
116,5,15,43,44,16,49,65,46
126,14,7,31,74,4,92,19,47
267,17,18,6,6,-3,12,18,17
55,62,-3,52,43,16,75,70,69
95,62,-4,42,48,22,78,72,65
16,95,-8,67,65,34,98,83,91
145,51,3,20,36,29,40,49,54
198,26,8,14,12,8,29,29,39
26,56,-5,39,97,-4,57,75,9
220,13,18,5,8,38,8,13,5
148,47,1,30,37,29,63,49,52
269,2,10,6,5,1,9,7,10
4,86,-7,61,70,34,96,84,85
89,71,-3,48,41,19,75,68,71
245,79,2,21,56,4,31,45,79
64,53,6,23,46,-9,87,90,62
293,14,15,51,78,30,29,25,87
19,84,-10,76,62,34,97,97,83
276,11,18,7,6,38,10,12,18
77,71,-5,45,40,19,78,73,64
33,99,-7,77,67,32,98,99,85
66,67,-2,40,56,23,74,70,64
126,55,11,13,89,12,91,82,87
106,44,3,35,32,28,44,52,56
175,28,5,18,15,30,33,31,38
225,12,19,5,8,39,8,5,7
125,43,2,36,26,11,50,48,52
172,30,8,19,19,34,27,21,24
164,23,8,18,11,32,28,35,39
45,68,-5,37,61,6,66,86,77
97,77,-4,50,55,15,74,71,70
25,88,-9,61,62,33,98,98,92
6,90,-7,79,60,34,91,88,88
186,33,7,19,12,32,15,29,37
175,32,9,11,17,9,16,23,34
80,38,-7,39,44,-12,29,73,29
117,57,0,25,24,13,64,50,40
82,76,-3,51,45,21,72,67,73
126,52,1,20,34,28,50,51,51
87,72,-1,48,40,18,72,61,67
287,9,15,9,7,3,10,15,7
125,41,2,29,28,26,59,47,49
112,40,2,39,36,14,65,42,41
288,17,15,9,8,3,9,14,3
265,2,15,6,6,35,10,11,0
76,63,-2,54,47,19,75,79,73
25,84,-8,68,79,31,95,98,91
44,91,-7,60,76,34,90,89,94
6,88,-8,66,61,31,95,92,98
2,92,-8,76,72,30,92,98,89
172,42,2,12,59,6,96,56,52
211,14,12,6,9,39,9,13,14
13,88,-10,77,69,34,93,91,87
119,40,4,32,23,11,56,59,51
187,65,-9,12,55,31,35,38,38
185,36,6,17,10,9,37,34,27
270,8,13,7,8,36,8,5,18
252,18,16,5,8,39,8,15,1
165,21,9,13,16,32,16,29,37
112,43,-10,9,79,30,76,60,88
79,35,9,36,85,-9,27,45,92
174,37,6,15,11,7,29,37,23
174,38,6,17,17,34,38,25,26
298,16,-7,62,67,1,45,87,4
17,96,-10,69,69,30,96,95,97
28,97,12,36,74,-10,22,89,41
295,14,11,8,5,-5,11,10,7
75,77,-5,45,50,15,75,65,72
8,94,-10,64,70,32,91,94,85
112,44,2,30,23,29,40,57,51
75,68,-1,59,58,17,74,69,76
170,24,5,19,15,32,34,38,33
14,94,-10,68,69,33,98,88,82
65,62,-5,53,59,23,70,66,68
71,71,-1,48,48,21,75,78,60
130,54,2,22,20,28,68,55,41
1,81,-8,67,62,31,98,95,80
54,53,7,74,20,28,9,91,40
289,0,17,8,7,-2,8,9,4
74,61,-5,45,42,23,75,66,60
82,75,-2,44,44,20,70,72,61
97,72,-3,41,45,16,79,65,73
147,52,1,25,22,27,54,44,49
9,81,-8,70,72,31,91,98,88
99,34,15,47,43,24,28,65,16
24,90,-9,66,77,32,91,96,90
118,51,4,29,24,10,41,41,45
57,88,14,76,67,39,82,96,51
141,56,4,38,26,25,46,52,50
170,35,5,12,17,34,23,23,31
83,75,-1,42,51,22,72,60,62
136,41,1,23,25,26,58,58,51
34,23,17,79,15,1,58,83,15
201,6,10,7,8,38,9,18,2
244,5,19,5,5,-1,11,15,15
186,45,-8,54,11,24,70,82,15
130,49,1,37,24,29,68,46,41
35,94,-8,75,65,31,94,90,95
73,68,-5,41,58,22,77,66,69
85,72,-2,45,50,23,73,75,66
238,16,19,6,7,36,7,8,14
66,63,-2,46,53,23,72,64,76
223,15,10,7,9,37,8,12,15
58,66,-2,51,52,22,70,76,63
49,18,11,68,65,14,51,43,67
181,30,8,14,15,31,22,33,22
124,44,1,27,34,27,61,40,57
38,25,15,33,53,38,7,54,11
27,7,-10,36,62,6,74,25,95
168,25,9,14,12,6,29,29,35
123,46,4,36,21,27,48,48,52
34,96,-9,67,69,31,91,98,88
173,25,9,19,12,32,37,21,20
159,34,5,12,11,5,29,31,20
3,86,-6,62,75,30,97,99,92
155,29,7,18,13,9,33,30,21
141,54,4,20,26,25,63,40,51
94,77,-3,54,47,22,79,66,77
118,41,0,32,25,14,65,45,48
32,89,-6,71,66,30,95,91,80
236,8,16,7,7,38,13,8,8
114,51,0,31,31,25,52,53,41
158,33,6,18,18,6,24,35,23
82,61,-2,50,42,20,77,74,75
112,58,1,37,36,25,54,42,45
8,88,-10,60,70,31,98,86,82
14,82,-10,73,79,33,90,86,88
250,98,9,75,6,13,15,37,5
137,47,2,31,27,29,43,53,53
208,7,10,8,7,36,13,9,5
104,45,3,28,34,13,63,53,52
189,23,9,13,15,5,19,31,23
32,84,-7,75,78,33,92,96,96
162,22,9,11,17,9,29,20,22
82,77,-2,56,44,20,79,77,76
198,32,8,17,10,9,20,36,33
133,41,0,22,20,29,55,45,56
81,61,-3,48,55,21,75,67,64
163,36,6,17,12,6,17,27,21
174,35,9,15,15,32,24,20,33
112,42,0,37,30,28,55,56,48
273,8,17,5,5,3,12,14,6
187,63,13,34,69,3,34,75,73
3,80,-6,79,66,32,95,99,97
175,37,9,18,16,32,32,31,25
31,6,10,19,25,-12,90,19,84
198,45,4,43,16,25,58,48,97
273,7,19,7,7,2,9,7,15
28,86,-8,69,69,32,91,80,97
69,40,5,67,98,32,60,68,58
99,64,-1,46,48,15,70,60,78
182,25,8,14,12,8,17,32,21
257,7,13,8,8,35,5,17,17
86,64,-5,47,47,18,74,67,78
176,37,9,13,17,33,28,31,37
236,11,15,7,8,4,6,11,6
258,10,10,9,6,-2,6,15,0
215,30,-10,38,93,30,41,96,59
170,32,9,15,16,30,22,35,25
139,58,15,36,60,21,47,74,38
141,43,0,23,20,14,55,59,47
65,76,-2,52,57,15,79,71,61
82,66,-2,57,55,17,71,66,76
75,61,-3,46,57,22,79,66,68
284,6,16,9,5,3,9,17,11
247,5,18,9,7,-5,5,17,2
137,57,4,22,24,25,58,58,51
24,96,-7,73,75,30,93,90,85
128,48,2,21,31,26,48,54,47
31,92,-10,62,75,33,98,95,98
240,6,16,8,9,-4,10,8,9
29,87,-8,79,75,32,96,88,92
75,70,-5,46,45,24,77,78,79
252,15,11,8,6,37,5,12,18
240,41,18,41,55,20,88,72,6
216,1,11,7,8,1,10,13,19
262,14,11,8,9,35,12,12,11
212,1,10,9,7,2,10,15,2
68,69,-4,42,47,16,75,61,69
72,94,-2,75,7,-8,54,96,61
155,34,5,12,11,30,37,36,35
263,5,16,9,7,4,13,7,9
164,29,7,18,12,30,26,39,30
15,94,-10,61,70,30,99,98,83
89,8,12,4,55,16,88,54,74
221,9,15,8,8,35,8,5,6
288,35,4,19,82,19,85,66,97
165,26,5,12,17,31,37,37,39
95,62,-3,44,50,19,77,69,69
8,81,-7,63,63,31,92,92,98
131,48,1,31,27,11,67,59,54
23,98,11,10,57,30,33,39,14
86,61,-1,51,46,16,70,68,76
216,54,-1,46,22,5,25,17,32
246,47,6,18,66,2,77,80,4
116,58,0,24,27,25,44,49,41
250,10,12,8,7,36,5,10,1
241,92,-3,40,18,32,50,32,90
83,76,-5,54,41,24,77,67,78
249,0,18,8,9,-3,8,16,7
155,10,14,64,18,-7,31,38,43
244,11,10,7,6,37,8,6,12
29,6,-8,64,35,9,41,5,14
33,88,-9,76,76,32,92,80,91
236,3,13,8,9,-4,6,13,17
247,11,17,7,9,35,11,9,15
157,36,6,10,14,6,23,26,23
228,13,12,8,5,-2,8,11,7
95,74,-4,44,56,20,76,65,70
27,91,-7,66,72,32,97,88,86
139,40,3,39,29,10,41,53,55
60,42,-3,41,24,23,39,7,43
172,99,19,54,54,17,22,67,91
252,14,17,9,9,1,14,7,10
89,74,-3,47,46,16,72,70,70
40,89,-8,77,71,33,98,92,98
198,28,8,10,10,30,15,27,38
287,7,10,9,7,35,7,18,7
2,92,-9,67,74,30,92,87,83
163,28,7,10,17,5,35,34,20
201,12,12,7,5,39,8,9,7
118,52,3,39,37,28,40,57,40
219,15,16,8,5,-2,14,19,2
272,9,10,9,6,36,11,16,2
120,42,4,27,27,28,63,47,50
94,66,-1,56,55,18,72,68,73
192,23,5,19,11,5,23,20,29
214,5,18,24,54,1,50,28,74
27,84,-10,64,74,34,90,90,80
181,23,9,17,19,8,21,22,33
237,15,15,5,8,-4,13,6,1
238,67,-3,58,79,12,20,66,3
48,91,-10,74,77,34,94,87,93
165,34,5,14,18,6,34,28,22
60,68,-3,55,53,20,74,70,62
38,81,-8,75,68,34,92,99,96
199,20,5,14,10,5,25,36,33
191,31,6,11,10,31,27,28,34
74,81,-9,40,49,7,75,63,38
182,36,7,14,12,33,21,28,25
212,10,12,9,9,39,12,13,12
51,67,-2,42,42,24,77,66,60
256,7,10,8,9,38,12,7,12
160,29,9,11,18,32,38,34,22
25,83,-7,74,67,34,95,99,93
203,0,15,6,6,-1,11,14,11
155,28,5,18,15,34,39,29,27
55,34,5,29,53,20,59,93,79
87,69,-1,43,52,18,74,69,68
121,49,3,32,39,10,62,46,43
218,14,17,8,5,35,9,12,14
53,77,-1,51,51,17,75,61,71
69,60,-2,56,51,20,79,73,65
45,84,-7,73,69,30,99,86,95
58,64,-4,57,45,24,74,72,76
210,16,10,5,7,0,8,11,13
119,51,4,32,31,29,55,40,52
12,86,-8,69,61,33,98,85,97
80,76,-1,51,57,24,77,70,68
141,49,1,26,26,27,51,46,56
168,35,8,10,10,8,35,30,24
116,48,1,21,23,13,46,54,46
128,25,-5,37,60,28,90,48,73
146,48,4,36,35,28,42,50,53
258,4,14,6,8,35,12,12,8
38,84,-7,76,72,30,92,88,96
295,15,11,6,5,39,7,17,18
249,2,12,7,5,-1,7,6,7
214,62,11,50,24,6,62,62,85
4,74,-1,51,76,25,57,54,14
49,98,-10,73,68,31,98,86,88
17,81,-8,75,68,33,90,83,80
162,38,9,12,15,32,16,20,34
144,40,1,39,22,28,62,57,50
34,94,-6,71,79,34,92,88,88
76,72,-2,47,58,24,71,64,69
60,63,-6,52,54,21,60,63,92
51,14,-6,2,36,24,76,44,55
18,98,-10,63,74,30,96,82,93
138,51,1,21,29,28,65,56,43
170,33,7,16,17,6,18,33,35
65,74,-5,48,49,23,78,68,62
14,86,-10,78,75,31,96,97,99
194,25,6,12,17,6,16,33,28
153,30,9,18,17,31,33,35,21
204,2,11,5,5,1,9,12,19
173,29,6,13,17,33,34,37,33
295,17,13,8,5,39,6,13,12
115,56,3,32,37,25,55,52,49
28,98,-6,73,69,32,91,88,96
263,58,15,58,12,23,32,93,60
20,87,-10,63,70,32,98,96,89
145,45,3,37,21,10,65,45,48
295,89,19,54,15,30,66,11,79
144,44,0,69,22,11,74,42,1
252,15,18,5,8,35,9,14,4
6,57,6,52,64,33,66,21,42
168,28,7,10,16,9,18,24,36
64,60,-4,58,42,24,78,77,70
112,52,3,37,25,29,50,41,58
105,51,0,24,27,29,47,50,40
154,5,6,35,98,1,6,81,51
80,68,-3,53,50,23,79,72,60
139,86,-7,47,54,32,5,93,65
57,71,-4,53,52,18,76,78,61
26,88,-7,69,76,34,99,85,93
12,90,-6,69,63,32,95,86,84
229,0,14,6,8,39,10,6,2
65,72,-2,49,45,20,71,77,66
2,91,-9,61,68,30,97,85,85
172,22,8,19,12,9,36,33,24
84,69,-4,50,45,23,77,71,70
118,58,3,27,36,11,54,54,46
215,3,13,6,5,-4,5,6,6
181,26,5,18,15,33,17,38,21
173,26,9,16,19,32,19,37,39
139,57,3,33,37,11,48,41,59
99,75,-5,52,58,20,73,71,68
4,81,-9,72,66,31,99,93,90
135,54,0,26,31,25,69,59,44
106,45,3,39,22,10,56,51,55
22,85,-6,76,73,32,99,98,81
81,73,-5,53,55,24,73,62,62
255,72,-8,50,83,21,85,99,56
184,23,5,12,18,9,25,39,21
21,85,-8,67,61,33,98,86,89
207,10,11,8,9,4,5,16,10
42,84,-8,72,69,32,91,81,86
22,92,-7,60,74,33,96,84,81
160,28,5,17,19,9,24,36,21
194,27,9,10,14,32,34,34,32
230,17,12,6,5,3,14,6,2
